GameTime;ScenarioTime;FrameRate;FrameRate-XRDevice;Frame Number;A car Pos;A car Rot;A accel;A steering;A velocity;A indicators
21.029320;5.556114;0.022143;0.000000;1661;(1.960000, -0.003922, 110.080000);(0.000700, 180.000000, 0.000002);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
21.108420;5.635212;0.025030;0.000000;1664;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
21.158440;5.685240;0.025365;0.000000;1666;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
21.207010;5.733803;0.024685;0.000000;1668;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
21.258820;5.785620;0.025103;0.000000;1670;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
21.316760;5.843559;0.026077;0.000000;1672;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000001, 0.000000);LeftFalse_RightFalse
21.363360;5.890158;0.030181;0.000000;1673;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000001, 0.000000);LeftFalse_RightFalse
21.432740;5.959538;0.032396;0.000000;1675;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
21.500930;6.027723;0.033559;0.000000;1677;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
21.558260;6.085060;0.031842;0.000000;1679;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
21.603050;6.129843;0.019531;0.000000;1683;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
21.644670;6.171469;0.016288;0.000000;1686;(1.960000, -0.003922, 110.080000);(0.000700, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
21.688630;6.215429;0.015090;0.000000;1689;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
21.749980;6.276773;0.015625;0.000000;1693;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
